CustomerID,total_purchases,total_items_bought,total_revenue
13786,1,136.0,230.4
16926,1,35.0,230.25000000000003
13960,2,142.0,230.22
14311,2,125.0,229.71000000000004
12812,1,164.0,229.63999999999993
13474,1,132.0,229.58999999999997
15528,1,123.0,229.32999999999993
17347,1,216.0,228.96
13146,1,154.0,228.91
13712,1,352.0,228.83999999999997
13070,1,110.0,228.8
17969,2,152.0,228.2
16527,1,106.0,228.06000000000003
14569,1,79.0,227.39
17212,1,147.0,226.85
17572,4,95.0,226.75
16315,1,75.0,226.37
16777,2,64.0,226.35000000000002
17789,1,74.0,225.9
12672,1,78.0,225.9
14624,2,162.0,225.84999999999997
14357,1,148.0,225.77000000000012
12402,1,94.0,225.6
14052,1,89.0,225.35999999999993
16587,1,71.0,225.14999999999995
17171,1,185.0,224.90999999999997
15175,1,454.0,224.14000000000007
16471,1,141.0,223.95
16753,1,189.0,223.92
14929,1,136.0,223.88
13926,1,104.0,223.85000000000002
18101,2,88.0,223.64999999999998
15637,1,128.0,223.36
17534,1,103.0,223.36
13382,1,131.0,222.99
15897,2,261.0,222.05
14598,1,189.0,221.97000000000003
14960,2,221.0,221.27000000000004
16392,1,203.0,221.19000000000005
13419,1,275.0,221.05999999999995
15790,1,114.0,220.84999999999997
18030,3,66.0,220.7
16482,1,346.0,220.61999999999998
13079,5,62.0,220.10000000000002
18114,1,55.0,220.1
13600,1,324.0,219.51999999999998
15096,1,120.0,219.39
16895,1,102.0,219.13999999999996
12702,1,53.0,219.0
14205,4,99.0,218.78
13669,2,237.0,218.54999999999998
17619,1,127.0,218.52000000000004
13428,1,156.0,218.46999999999994
12574,1,61.0,218.45000000000002
14570,2,95.0,218.05999999999992
16634,2,82.0,217.9
15554,1,74.0,217.2
13739,1,54.0,216.9
13503,1,248.0,216.84999999999997
15460,1,109.0,216.76
12897,2,110.0,216.5
15604,1,159.0,216.39000000000001
17436,2,90.0,216.29999999999998
14104,2,72.0,216.20999999999998
13858,1,75.0,216.16999999999996
16179,1,99.0,215.83
15052,1,82.0,215.78
17580,3,88.0,215.72000000000003
14476,1,132.0,215.7
16189,2,134.0,215.48
16190,1,88.0,215.08
16519,2,54.0,215.08
12831,1,135.0,215.05
12588,1,53.0,214.9
16338,1,94.0,214.80000000000004
16411,2,132.0,214.65
16846,1,135.0,214.32000000000002
14793,2,88.0,214.14000000000001
16647,2,146.0,214.06
14601,1,168.0,213.96000000000004
13621,1,343.0,213.85
17153,1,104.0,213.77999999999997
14241,1,146.0,213.70000000000002
13411,1,72.0,213.55000000000004
16591,1,41.0,213.5
15540,1,200.0,213.30000000000004
14984,2,60.0,213.27
16897,3,58.0,213.03000000000014
18193,3,120.0,212.96000000000006
16302,2,134.0,212.82
17928,2,140.0,212.54000000000002
15724,3,72.0,212.3
16017,1,102.0,211.87999999999994
15703,1,66.0,211.5
16415,1,187.0,210.34999999999985
16356,4,92.0,210.32
13532,1,129.0,210.30999999999983
13828,1,311.0,209.49000000000004
17855,1,197.0,208.96999999999997
15327,1,116.0,208.75000000000003
17514,1,135.0,208.65
16690,3,137.0,208.63000000000002
16914,1,121.0,208.45999999999995
16457,1,140.0,208.36
12547,2,134.0,207.8
18191,1,140.0,207.79999999999998
16866,3,60.0,207.73999999999998
16323,1,50.0,207.50000000000003
17923,1,50.0,207.50000000000003
16752,1,54.0,207.5
13099,1,288.0,207.35999999999999
15925,1,93.0,207.15
15820,1,128.0,206.98000000000002
18126,1,144.0,206.83000000000007
14964,1,143.0,206.21
18110,2,79.0,206.05
13065,1,74.0,205.85999999999999
17670,1,110.0,205.7
17843,1,113.0,205.48000000000002
15307,1,37.0,205.3
15758,1,47.0,205.25
13513,1,109.0,205.09999999999997
15319,1,175.0,204.5
16619,2,129.0,204.41
17206,1,76.0,204.24
13017,1,48.0,204.0
18273,3,80.0,204.0
17187,1,144.0,203.95
17889,2,79.0,203.87
17394,1,241.0,203.86999999999995
17891,1,393.0,203.85999999999993
17376,2,86.0,203.2
15723,1,87.0,203.1
14381,1,146.0,202.6800000000001
18169,1,61.0,202.65000000000003
14385,3,159.0,202.10999999999996
15347,1,130.0,201.59999999999997
16965,1,291.0,201.19
13859,1,129.0,201.16
12995,2,98.0,200.72
13262,1,125.0,200.29000000000002
15437,1,79.0,200.16000000000003
13980,1,172.0,200.14000000000001
14782,1,114.0,200.10000000000002
13723,1,43.0,199.85000000000002
15593,1,60.0,199.8
13322,1,117.0,199.48
17383,1,150.0,199.29000000000002
16832,3,33.0,199.15
17987,1,261.0,198.57
13295,2,81.0,197.95
16178,1,94.0,197.90000000000003
12450,2,128.0,197.88
12581,1,161.0,197.70999999999998
14185,1,6.0,197.65
14789,1,116.0,197.64000000000001
17301,1,149.0,197.6300000000001
16829,1,99.0,197.22
14830,1,169.0,197.13
14304,2,54.0,197.10000000000002
15234,1,196.0,197.0
13436,1,76.0,196.88999999999996
13978,2,315.0,196.79
13284,2,79.0,196.15
17660,1,130.0,196.0
16112,4,574.0,195.74
13792,2,92.0,195.55
14666,1,161.0,195.24999999999997
15612,2,52.0,195.15
14100,1,64.0,194.9
16887,1,157.0,194.88
17475,1,178.0,194.36999999999995
12797,3,79.0,194.18
15683,1,131.0,193.75
15198,2,120.0,193.64
17343,1,56.0,193.63999999999996
16847,1,78.0,193.44
17608,2,232.0,193.42000000000007
14806,1,330.0,193.39000000000004
14801,1,175.0,193.1399999999999
13568,1,70.0,192.85000000000005
12522,2,194.0,192.72000000000003
12791,1,97.0,192.60000000000002
15909,1,98.0,191.93999999999997
14966,1,187.0,191.3199999999999
17988,8,42.0,191.17000000000002
15692,1,138.0,191.04000000000002
17233,1,131.0,190.88
13033,1,83.0,190.54999999999998
15412,1,108.0,190.53000000000003
14501,3,119.0,190.31
13972,2,187.0,190.25000000000003
17885,1,167.0,190.18999999999997
12361,1,91.0,189.89999999999998
17166,3,75.0,189.48999999999998
13663,1,91.0,189.47
18045,1,142.0,189.39999999999995
16448,1,78.0,188.89
14697,2,181.0,188.60999999999996
12893,1,96.0,188.14
17781,2,34.0,188.01999999999998
14722,1,120.0,187.91999999999996
17279,1,48.0,187.82999999999998
16900,5,723.0,187.69000000000034
18013,2,285.0,187.29000000000005
16124,2,41.0,187.15000000000003
17693,3,229.0,187.02
14551,2,106.0,186.23000000000002
15567,1,223.0,186.01000000000002
12641,1,72.0,185.9
17574,1,77.0,185.64999999999998
17010,2,116.0,185.46
14199,1,28.0,185.39999999999998
16097,1,87.0,185.05
13482,1,116.0,184.64
17680,1,96.0,184.39999999999998
16433,1,106.0,184.26000000000002
15124,2,233.0,184.19
16680,1,94.0,183.70000000000002
14059,1,128.0,183.59999999999997
13460,2,286.0,183.44
13059,1,35.0,183.4
15746,2,130.0,182.95999999999998
17772,2,58.0,182.76999999999998
14082,1,110.0,182.24999999999997
14087,2,250.0,181.66999999999996
18119,1,125.0,181.11999999999998
15886,1,147.0,181.09
16594,1,64.0,181.08999999999997
15945,1,52.0,181.0
15292,1,56.0,180.93999999999997
16835,2,61.0,180.85
18280,1,45.0,180.6
13710,1,176.0,180.48000000000002
15041,1,104.0,180.35000000000002
12622,1,69.0,180.09999999999997
12586,2,77.0,179.94
18147,2,203.0,179.34
15895,1,94.0,179.17
15454,1,86.0,179.10000000000002
16990,1,100.0,179.0
14705,1,100.0,179.0
15139,2,208.0,178.96000000000004
16620,2,88.0,178.96
15262,1,73.0,178.95000000000002
17904,2,62.0,178.91999999999993
13778,1,70.0,178.7
17879,1,45.0,178.51999999999998
13008,2,115.0,178.47
17253,1,43.0,178.26
13271,2,181.0,178.25999999999988
17356,1,166.0,178.21999999999997
13618,1,246.0,177.34000000000003
12618,1,96.0,177.31
13072,1,69.0,177.14999999999998
17440,5,232.0,177.1
12923,1,69.0,176.97
17947,1,168.0,176.68
16080,3,104.0,176.60000000000002
18282,3,98.0,176.6
12509,1,55.0,176.5
17582,1,123.0,175.27
17331,1,16.0,175.2
16144,1,16.0,175.2
18010,1,60.0,174.79999999999998
13826,2,80.0,174.65
14355,1,92.0,174.4
13560,1,64.0,174.37000000000003
14518,1,278.0,174.37
15335,1,80.0,173.97000000000003
18278,1,66.0,173.89999999999998
14798,3,150.0,173.74
16565,1,46.0,173.7
12441,1,121.0,173.55
15565,2,60.0,173.16000000000003
15670,1,91.0,173.05
14693,1,34.0,172.9
18048,2,127.0,172.29000000000002
13690,1,67.0,172.25
13922,1,93.0,172.24999999999997
12442,1,182.0,172.06
14536,1,40.0,171.8
16773,1,171.0,171.59
17245,1,75.0,171.45
15432,1,65.0,171.19
17542,1,134.0,170.75
18058,1,88.0,170.16
15016,1,76.0,170.04
16921,1,171.0,169.79000000000005
13962,2,87.0,169.55
14218,1,160.0,169.48000000000002
18004,1,78.0,169.46999999999997
12367,1,173.0,168.9
14578,1,240.0,168.63
14860,2,230.0,168.62000000000003
17367,1,150.0,168.4
18099,1,149.0,168.31000000000003
16282,1,114.0,168.3
17737,2,108.0,168.24
15986,1,268.0,168.12
15374,1,126.0,168.0
12551,1,100.0,168.0
18088,1,109.0,167.66999999999996
17561,1,146.0,167.61999999999998
16952,2,92.0,167.61
15920,4,99.0,167.49999999999997
13598,2,57.0,167.4200000000001
16405,2,187.0,167.25
14326,2,99.0,166.85
18014,1,68.0,166.42000000000002
17650,1,150.0,166.07999999999998
12817,1,53.0,166.04
14485,1,71.0,165.75000000000003
14552,1,91.0,165.07000000000005
18042,1,33.0,165.04999999999998
13470,2,100.0,165.0
15316,1,100.0,165.0
15904,1,84.0,164.67999999999998
17535,1,136.0,164.39999999999998
13603,1,164.0,164.34
12920,1,129.0,164.23000000000002
18200,1,111.0,163.8
14354,2,210.0,163.62
17110,1,50.0,163.29999999999998
13223,2,88.0,163.20000000000002
16406,1,123.0,163.07
15167,1,67.0,162.99999999999997
16517,1,96.0,162.70000000000005
15733,1,62.0,162.3
15325,1,232.0,162.2899999999999
16932,1,87.0,161.94
17600,1,144.0,161.67000000000002
15458,1,156.0,161.64
16113,1,176.0,161.38000000000002
14362,1,100.0,161.20000000000002
16403,2,103.0,161.04999999999998
14204,1,82.0,161.02999999999997
14237,1,38.0,161.00000000000003
14089,1,134.0,161.0
13229,1,63.0,160.95
15852,2,48.0,160.71
17344,1,66.0,160.56999999999994
12573,1,84.0,160.54
18203,1,43.0,160.42000000000002
18146,2,153.0,160.35000000000002
14714,1,229.0,160.19
12966,1,75.0,160.18
16213,1,48.0,159.0
18224,1,69.0,158.95000000000002
13937,1,123.0,158.85
17165,1,100.0,158.68
15160,1,84.0,158.16000000000003
15348,1,84.0,158.03999999999996
15988,1,181.0,158.03000000000003
17556,1,101.0,157.9
14799,1,146.0,157.7
14148,1,16.0,157.2
17128,1,76.0,157.09
14585,1,91.0,157.05
17118,1,154.0,157.02
15007,1,69.0,156.91000000000003
14406,1,77.0,156.75
15438,1,59.0,156.57999999999998
15263,1,89.0,156.50999999999996
13898,1,133.0,155.93
17871,1,182.0,155.89999999999998
17899,1,171.0,155.79999999999998
14813,2,67.0,155.42999999999998
17832,1,208.0,155.3700000000001
12738,1,148.0,155.35
16720,1,182.0,155.23999999999998
15447,1,85.0,155.17
13809,1,29.0,155.05
14368,1,36.0,155.00000000000003
14046,1,460.0,154.98999999999998
17698,1,93.0,154.95000000000002
15740,1,152.0,154.88000000000002
17026,2,97.0,154.82999999999998
14295,2,82.0,154.7
15226,1,71.0,154.41
17517,1,102.0,153.94
17286,1,118.0,153.92000000000004
16351,1,90.0,153.9
12602,1,162.0,153.12000000000003
17714,1,92.0,153.0
16248,1,78.0,152.94
17984,1,98.0,152.68000000000006
18138,1,38.0,152.65
14066,1,45.0,152.55
17707,2,144.0,152.4
13514,1,40.0,152.20000000000002
14039,1,92.0,152.2
17898,2,190.0,152.05999999999997
16617,1,91.0,151.85000000000002
16412,1,73.0,151.83
14208,1,114.0,151.73999999999998
16861,3,133.0,151.65
16461,1,49.0,151.42
13697,1,177.0,151.3
14287,4,236.0,151.23
16337,1,87.0,151.05
15717,1,70.0,150.3
17234,1,55.0,149.89
15869,2,175.0,149.64
17946,2,75.0,149.58
18262,1,182.0,149.48
15748,1,51.0,149.30999999999995
15435,1,54.0,149.29000000000005
13003,3,103.0,149.05
17549,2,210.0,148.86
15526,2,24.0,148.44
17859,1,127.0,148.21
14968,1,127.0,147.59
14098,1,104.0,147.34999999999997
14037,2,46.0,147.20000000000005
12864,1,216.0,147.12
15503,1,74.0,147.09000000000003
17030,1,146.0,146.87
14238,1,111.0,146.85
16893,1,62.0,145.93000000000004
17935,2,82.0,145.79
13866,1,57.0,145.67
15937,1,73.0,145.35
17524,1,90.0,145.0
16852,2,56.0,144.91000000000003
12974,1,24.0,144.8
17186,2,200.0,144.0
12587,1,51.0,144.0
13462,2,61.0,143.25
15705,1,62.0,143.10000000000002
16287,1,298.0,142.5
13299,1,30.0,142.5
13584,1,37.0,142.40000000000003
14386,1,54.0,142.4
13561,1,83.0,141.86
14041,1,94.0,141.41
15888,2,60.0,141.26999999999998
16598,2,70.0,140.70000000000002
15388,1,88.0,140.54
13420,4,88.0,140.35
13483,1,160.0,140.34000000000003
14494,1,92.0,139.56
14073,2,128.0,139.54
14768,3,34.0,139.50000000000003
16483,1,44.0,139.35000000000002
17718,1,83.0,139.35
14772,1,82.0,139.26
18209,1,58.0,139.10000000000002
13273,1,153.0,138.97999999999996
18269,2,70.0,138.89999999999998
12902,1,66.0,138.68
14581,1,217.0,138.6
17122,1,80.0,138.32
13716,1,138.0,138.28
15663,1,106.0,138.14000000000001
12512,2,99.0,138.03000000000006
16050,1,278.0,137.9
17709,1,17.0,137.45
17468,2,116.0,137.0
15691,1,72.0,136.8
14247,1,47.0,136.77
17972,1,37.0,136.04
12968,1,73.0,135.95
15042,1,30.0,135.93
14889,1,90.0,135.9
15419,1,230.0,135.86
16114,1,43.0,135.75000000000003
15174,1,145.0,135.75
16665,1,59.0,135.4
15276,1,64.0,135.31000000000003
12851,1,109.0,135.17999999999995
16055,1,22.0,134.8
14340,1,58.0,134.7
15562,1,39.0,134.55
14174,1,94.0,134.46
14586,3,236.0,134.15999999999997
12837,1,24.0,134.1
14280,1,52.0,134.04
13217,5,114.0,133.62
14349,1,86.0,133.50000000000006
12445,1,62.0,133.4
17881,1,32.0,133.35000000000002
15709,1,121.0,133.25
17647,1,30.0,133.06
17785,1,67.0,131.94000000000003
14438,1,82.0,131.9
17297,1,67.0,131.78000000000006
17455,1,66.0,131.7
14795,1,17.0,131.45
12565,2,75.0,131.17
15844,1,134.0,130.74
16679,1,29.0,129.75
16623,1,39.0,129.45
14483,2,95.0,129.20000000000002
16828,2,59.0,128.5
17359,1,161.0,127.85999999999999
15543,1,86.0,127.85999999999999
13781,1,30.0,127.84000000000002
15135,2,41.0,127.14999999999998
15578,1,52.0,127.1
15923,1,122.0,127.08000000000003
14962,1,44.0,126.70000000000002
13279,2,70.0,126.3
16414,2,27.0,126.25
15463,1,106.0,126.14
16988,1,43.0,126.12
12814,1,49.0,125.92
13522,1,44.0,125.80000000000001
14861,1,117.0,125.79000000000002
14890,1,51.0,125.65
15017,1,63.0,125.58000000000003
12531,1,45.0,125.22
17148,1,82.0,124.88
17578,2,90.0,124.73999999999998
16849,1,33.0,124.57
16569,1,93.0,124.2
14495,2,62.0,123.8
16658,1,40.0,123.24
15917,1,42.0,123.10000000000001
17967,1,80.0,123.07000000000002
14413,1,68.0,122.7
13876,1,36.0,122.69999999999999
13638,1,93.0,122.64000000000001
14165,1,54.0,122.53999999999999
14076,1,81.0,122.46999999999997
18018,2,55.0,122.13999999999999
13244,1,38.0,121.74000000000001
13182,1,201.0,121.17999999999999
15049,1,63.0,121.17000000000002
15512,2,68.0,121.0
16611,2,46.0,120.99000000000001
13002,1,73.0,120.94999999999999
17446,2,198.0,120.9
18015,1,157.0,120.03
14259,1,68.0,120.0
14314,1,296.0,120.0
14453,1,49.0,119.93000000000002
16542,1,46.0,119.62
15266,1,18.0,119.30000000000001
16666,1,233.0,118.98
15843,1,27.0,118.95
17079,1,24.0,118.80000000000001
14155,1,25.0,118.75
13581,1,30.0,117.99999999999999
13193,1,50.0,117.88000000000001
17654,1,41.0,117.54999999999998
15836,2,24.0,117.47
16959,1,49.0,117.35000000000001
13877,1,108.0,117.24000000000001
17117,1,68.0,116.19999999999997
13170,1,147.0,116.01000000000002
17601,1,103.0,116.01
14143,1,30.0,115.8
15350,1,51.0,115.65
13067,1,32.0,115.46000000000002
18027,1,78.0,115.30999999999999
14972,1,28.0,114.77000000000002
13188,1,25.0,114.60000000000001
16247,1,182.0,114.56
14632,1,96.0,114.55999999999999
14974,1,44.0,114.39
17852,2,53.0,114.34
17219,1,89.0,114.23
14652,1,53.0,114.18000000000002
12938,1,140.0,114.14
14582,1,73.0,114.11
15221,2,25.0,114.10000000000001
12651,1,78.0,114.00000000000003
12504,4,51.0,114.0
14457,1,88.0,113.64
17217,1,24.0,113.5
15445,1,58.0,113.5
18105,1,46.0,113.48000000000002
16913,1,82.0,113.44000000000001
15280,1,154.0,113.12
14689,1,76.0,112.80000000000001
16697,1,27.0,112.75000000000001
13161,1,29.0,112.75
13807,1,36.0,112.6
18129,1,48.0,112.55
15610,1,66.0,112.46
17038,1,28.0,112.40000000000003
14271,1,88.0,112.32000000000002
17893,1,161.0,112.25000000000004
12756,1,144.0,112.08000000000001
17274,1,79.0,111.98000000000002
17957,1,287.0,111.67999999999998
17887,1,30.0,111.35
18120,1,31.0,111.14999999999999
13508,1,24.0,110.97
13144,1,21.0,110.94999999999999
15537,1,29.0,110.92000000000003
15853,1,135.0,110.80000000000001
13519,2,22.0,110.8
17349,1,112.0,110.75
16963,1,35.0,110.55000000000001
14641,1,90.0,110.46
12734,1,88.0,110.39999999999999
16792,2,44.0,110.38000000000001
17901,1,24.0,110.38000000000001
17836,1,88.0,110.21
16339,1,23.0,109.95000000000002
13133,2,32.0,109.8
16363,1,52.0,109.36000000000001
14699,1,77.0,109.12999999999998
14345,1,50.0,108.97999999999999
17639,1,49.0,108.5
16106,1,74.0,108.38
13226,1,80.0,108.21000000000001
12956,1,34.0,108.07
14661,1,35.0,107.95
16784,1,24.0,107.6
15395,1,17.0,107.45000000000002
16757,1,81.0,106.83
15168,1,52.0,106.56
15070,1,36.0,106.2
17791,1,46.0,106.1
12929,2,36.0,105.10000000000001
15775,1,68.0,104.9
14027,1,62.0,104.82000000000002
15607,1,202.0,104.76
15958,1,33.0,104.35
18174,1,50.0,104.0
18255,1,74.0,103.3
14542,1,19.0,103.25000000000001
17962,1,128.0,102.82999999999998
18011,1,71.0,102.79
14836,3,45.0,102.44999999999999
14981,1,97.0,102.11999999999998
16462,4,12.0,102.0
13948,1,40.0,101.99999999999999
16516,1,58.0,101.7
18068,1,6.0,101.69999999999999
17643,1,71.0,101.55000000000001
16006,1,84.0,101.39999999999999
18086,1,106.0,101.33999999999999
13101,1,113.0,101.18999999999998
13235,2,440.0,101.16999999999973
16344,1,18.0,101.10000000000001
14946,1,22.0,100.9
17427,1,34.0,100.8
14371,1,34.0,100.5
15973,3,87.0,99.77
13703,1,10.0,99.5
17939,1,40.0,99.14000000000003
17746,2,26.0,98.80000000000001
15256,1,55.0,98.45
17538,1,134.0,98.42000000000002
17895,1,130.0,97.99999999999997
18033,1,253.0,97.97000000000004
15422,2,38.0,97.7
18277,2,67.0,97.63
12984,1,26.0,97.5
17325,1,60.0,96.8
15216,1,28.0,96.6
14642,1,76.0,96.12
17024,3,69.0,95.85
18249,1,128.0,95.34
12548,1,49.0,95.19999999999999
16387,1,44.0,94.36
16073,2,37.0,94.35
13651,2,33.0,94.2
15397,1,20.0,94.0
15428,1,102.0,93.78
18227,1,21.0,93.75
13283,2,90.0,93.66
17991,2,25.0,93.35
12821,1,70.0,92.72
14054,1,62.0,92.46
12789,1,4.0,91.85000000000001
13551,1,12.0,91.80000000000001
13160,1,56.0,91.8
12659,1,105.0,91.68
15488,1,73.0,91.32000000000001
13947,1,44.0,90.6
14353,1,64.0,90.6
16506,2,42.0,90.30000000000001
15552,1,60.0,90.12
16597,1,184.0,90.04000000000002
14117,1,72.0,90.0
14219,1,78.0,89.94
12686,1,107.0,89.14
14436,1,129.0,89.06
12353,1,20.0,89.0
15212,2,33.0,88.94999999999997
15083,1,38.0,88.19999999999999
18084,2,311.0,87.52999999999999
15180,1,36.0,87.5
13296,1,78.0,87.4
16498,3,42.0,86.12
15541,1,49.0,85.13000000000002
13841,1,100.0,85.0
13666,3,41.0,84.65
12401,1,11.0,84.3
17309,1,41.0,82.75
16424,2,82.0,82.56
13006,1,55.0,81.57
17620,1,60.0,81.44
18281,1,54.0,80.82
16789,1,32.0,80.8
13967,1,42.0,80.7
17752,1,192.0,80.64
14109,2,56.0,80.19999999999999
13747,1,8.0,79.6
16078,1,16.0,79.2
15753,1,144.0,79.2
17942,1,38.0,77.50000000000001
14785,2,84.0,77.4
13132,1,20.0,77.3
13992,1,64.0,76.8
14373,1,17.0,76.55
17536,1,6.0,76.5
14090,1,72.0,76.32000000000001
16148,1,72.0,76.32000000000001
18113,1,72.0,76.32000000000001
15668,1,72.0,76.32000000000001
17995,1,133.0,76.1
17628,1,79.0,75.75000000000001
16610,1,66.0,75.66
13403,1,44.0,75.0
16468,1,31.0,74.9
18050,1,40.0,74.4
13095,1,144.0,74.4
17960,1,41.0,73.78
12506,1,23.0,73.50000000000003
18032,1,42.0,73.5
16171,1,24.0,73.2
17906,1,26.0,72.9
13686,1,70.0,72.0
13938,1,70.0,71.66
13185,1,12.0,71.4
17022,1,108.0,71.0
16581,2,122.0,70.44
18037,6,20.0,70.02000000000001
15863,2,19.0,68.84
14393,1,13.0,67.94999999999999
17382,1,25.0,65.4
17747,2,11.0,64.65
13684,2,38.0,64.23000000000002
13130,1,32.0,64.0
13302,1,5.0,63.75
17263,1,36.0,63.440000000000005
14840,1,31.0,62.85
13218,1,88.0,62.64
15516,3,27.0,62.43
15729,2,24.0,62.0
12665,2,36.0,61.75
13194,1,26.0,60.7
17174,1,41.0,59.9
13391,1,4.0,59.8
13106,2,14.0,59.5
13682,1,10.0,59.5
14957,1,34.0,58.49000000000001
13080,1,120.0,58.08
17775,1,72.0,56.4
15899,1,39.0,56.25
13366,1,144.0,56.160000000000004
14760,2,28.0,53.8
16349,1,9.0,53.5
15504,1,33.0,52.83000000000001
14865,2,108.0,52.2
14682,2,80.0,52.0
15313,1,25.0,52.0
17844,1,52.0,51.56
14351,1,12.0,51.0
13011,1,13.0,50.550000000000004
18184,1,60.0,49.8
14821,1,20.0,48.800000000000004
15603,1,96.0,48.480000000000004
16257,1,2.0,46.95
14080,1,48.0,45.599999999999994
15423,1,101.0,43.5
14300,1,32.0,43.2
15992,1,17.0,41.989999999999995
13832,2,25.0,40.949999999999996
15178,1,30.0,40.5
14589,1,5.0,39.75
12977,1,12.0,39.24
16659,1,72.0,39.12
18019,1,7.0,38.45
12855,1,30.0,38.1
16162,1,4.0,37.4
17816,4,30.0,36.559999999999995
14576,1,12.0,35.400000000000006
16856,1,12.0,35.400000000000006
17831,1,12.0,35.400000000000006
15744,1,120.0,34.8
16765,1,4.0,34.0
17408,1,3.0,32.65
15940,2,3.0,31.799999999999997
13120,1,12.0,30.599999999999998
15657,1,24.0,30.0
17102,1,2.0,25.5
17986,1,10.0,20.8
16953,1,10.0,20.8
16093,1,20.0,17.0
13307,1,4.0,15.0
17763,1,12.0,15.0
17900,4,1.0,14.999999999999993
17956,1,1.0,12.75
16738,1,3.0,3.75
16446,3,2.0,2.9
12607,2,0.0,3.339550858072471e-13
13762,2,0.0,5.684341886080802e-14
12558,2,0.0,2.6645352591003757e-14
13364,2,0.0,2.1316282072803006e-14
14557,2,0.0,0.0
16742,2,-189.0,0.0
12346,2,0.0,0.0
18268,2,0.0,0.0
14792,2,0.0,0.0
16878,2,0.0,0.0
18274,2,0.0,0.0
13256,1,12540.0,0.0
18072,2,46.0,-5.5067062021407764e-14
12454,2,0.0,-5.684341886080802e-14
16995,1,-1.0,-1.25
14679,1,-1.0,-2.55
16428,1,-1.0,-2.95
12943,1,-1.0,-3.75
12505,1,-1.0,-4.5
12605,1,-4.0,-7.5
16138,1,-1.0,-7.95
16454,3,2.0,-8.15
17547,1,-4.0,-11.8
12870,1,-2.0,-14.899999999999999
14777,2,-9.0,-17.45
14119,1,-2.0,-19.9
14627,1,-5.0,-21.849999999999998
17820,2,-5.0,-24.05
16061,1,-1.0,-29.95
15590,1,-1.0,-30.19
16579,1,-12.0,-30.599999999999998
16262,1,-5.0,-31.65
13693,2,-6.0,-32.0
18141,1,-12.0,-35.400000000000006
14437,2,59.0,-43.400000000000006
18256,1,-70.0,-50.1
13672,6,-1.0,-71.45999999999998
15638,1,-52.0,-94.0
16546,3,-303.0,-95.92999999999995
13829,1,-12.0,-102.0
13958,1,-23.0,-102.45
17065,1,-1.0,-112.35
15728,1,-34.0,-134.8
17548,3,-132.0,-141.48000000000002
17307,1,-144.0,-152.64000000000001
12666,1,-56.0,-227.44
16252,1,-158.0,-295.09000000000003
15802,3,-1.0,-451.42
13154,1,-1.0,-611.86
15823,2,-283.0,-840.7600000000001
12503,1,-1.0,-1126.0
17603,5,-31.0,-1165.3
14213,1,-244.0,-1192.2000000000003
15369,1,-1.0,-1592.49
17448,1,-1.0,-4287.63
